id,raceId,constructorId,grid,positionOrder,points,statusId
1161,72,1,11,4,5.0,1
1162,72,7,5,5,4.0,1
1163,72,9,8,6,3.0,1
1164,72,6,13,7,2.0,1
1165,72,9,7,8,1.0,1
1166,72,1,6,9,0.0,1
1167,72,15,14,10,0.0,11
1168,72,17,17,11,0.0,12
1169,72,17,18,12,0.0,13
1170,72,18,19,13,0.0,14
1178,73,4,1,1,10.0,1
1179,73,7,3,2,8.0,1
1180,73,1,9,3,6.0,1
1181,73,7,6,4,5.0,1
1182,73,1,8,5,4.0,1
1183,73,3,5,6,3.0,1
1184,73,15,12,7,2.0,11
1185,73,9,14,8,1.0,11
1186,73,6,20,9,0.0,11
1187,73,17,16,10,0.0,12
1188,73,15,15,11,0.0,22
1189,73,18,19,12,0.0,13
1190,73,18,18,13,0.0,14
1198,74,4,2,1,10.0,1
1199,74,6,13,2,8.0,1
1200,74,1,7,3,6.0,1
1201,74,15,11,4,5.0,1
1202,74,7,5,5,4.0,1
1203,74,3,8,6,3.0,1
1204,74,3,4,7,2.0,1
1205,74,9,15,8,1.0,1
1206,74,7,10,9,0.0,1
1207,74,15,18,10,0.0,11
1208,74,9,14,11,0.0,11
1209,74,17,16,12,0.0,11
1210,74,17,17,13,0.0,12
1218,75,1,1,1,10.0,1
1219,75,4,3,2,8.0,1
1220,75,7,5,3,6.0,1
1221,75,7,4,4,5.0,1
1222,75,4,6,5,4.0,1
1223,75,3,2,6,3.0,1
1224,75,1,7,7,2.0,11
1225,75,9,9,8,1.0,11
1226,75,6,16,9,0.0,11
1227,75,3,17,10,0.0,11
1228,75,15,10,11,0.0,46
1229,75,17,18,12,0.0,13
1230,75,17,13,13,0.0,13
1236,76,1,1,1,10.0,1
1237,76,3,6,2,8.0,1
1238,76,3,3,3,6.0,1
1239,76,4,2,4,5.0,1
1240,76,1,16,5,4.0,1
1241,76,7,18,6,3.0,1
1242,76,6,8,7,2.0,1
1243,76,6,10,8,1.0,1
1244,76,15,11,9,0.0,11
1245,76,7,5,10,0.0,11
1246,76,15,9,11,0.0,11
1247,76,4,4,12,0.0,11
1248,76,17,15,13,0.0,13
1249,76,18,14,14,0.0,15
1254,77,4,6,1,10.0,1
1255,77,3,1,2,8.0,1
1256,77,6,7,3,6.0,1
1257,77,9,12,4,5.0,1
1258,77,6,10,5,4.0,1
1259,77,4,9,6,3.0,1
1260,77,1,5,7,2.0,1
1261,77,7,4,8,1.0,1
1262,77,9,14,9,0.0,1
1263,77,16,13,10,0.0,1
1264,77,1,2,11,0.0,3
1265,77,16,16,12,0.0,11
1266,77,15,15,13,0.0,11
1267,77,15,11,14,0.0,11
1268,77,17,17,15,0.0,11
1269,77,17,19,16,0.0,11
1270,77,18,20,17,0.0,12
1271,77,18,18,18,0.0,13
1274,78,1,7,1,10.0,1
1275,78,6,2,2,8.0,1
1276,78,6,20,3,6.0,1
1277,78,15,11,4,5.0,1
1278,78,3,14,5,4.0,1
1279,78,7,10,6,3.0,11
1280,78,9,12,7,2.0,11
1281,78,9,16,8,1.0,11
1282,78,15,8,9,0.0,11
1283,78,17,18,10,0.0,13
1284,78,18,15,11,0.0,13
1294,79,6,5,1,10.0,1
1295,79,6,7,2,8.0,1
1296,79,17,17,3,6.0,11
1297,79,17,19,4,5.0,11
1298,79,18,18,5,4.0,12
1299,79,18,20,6,3.0,12
1314,80,4,1,1,10.0,1
1315,80,1,13,2,8.0,1
1316,80,6,3,3,6.0,1
1317,80,16,7,4,5.0,11
1318,80,7,2,5,4.0,11
1319,80,4,6,6,3.0,11
1320,80,7,11,7,2.0,11
1321,80,15,10,8,1.0,11
1322,80,6,5,9,0.0,11
1323,80,9,15,10,0.0,11
1324,80,16,4,11,0.0,11
1325,80,3,12,12,0.0,12
1326,80,17,19,13,0.0,13
1327,80,3,14,14,0.0,14
1328,80,17,17,15,0.0,14
1334,81,1,3,1,10.0,1
1335,81,4,1,2,8.0,1
1336,81,1,12,3,6.0,1
1337,81,4,6,4,5.0,1
1338,81,16,2,5,4.0,1
1339,81,6,9,6,3.0,1
1340,81,6,5,7,2.0,1
1341,81,7,8,8,1.0,1
1342,81,7,4,9,0.0,1
1343,81,15,16,10,0.0,11
1344,81,3,11,11,0.0,11
1345,81,3,14,12,0.0,11
1346,81,9,13,13,0.0,11
1347,81,15,10,14,0.0,11
1348,81,9,15,15,0.0,11
1349,81,16,7,16,0.0,12
1350,81,17,20,17,0.0,12
1351,81,18,18,18,0.0,13
1352,81,18,19,19,0.0,14
1354,82,4,3,1,10.0,1
1355,82,1,20,2,8.0,1
1356,82,16,2,3,6.0,1
1357,82,4,4,4,5.0,1
1358,82,6,5,5,4.0,1
1359,82,7,12,6,3.0,1
1360,82,9,11,7,2.0,1
1361,82,15,13,8,1.0,1
1362,82,9,10,9,0.0,1
1363,82,6,15,10,0.0,11
1364,82,3,7,11,0.0,11
1365,82,16,8,12,0.0,11
1366,82,18,16,13,0.0,12
1367,82,7,9,14,0.0,13
1368,82,15,14,15,0.0,13
1369,82,17,19,16,0.0,13
1370,82,17,18,17,0.0,13
1371,82,18,17,18,0.0,14
1374,83,1,4,1,10.0,1
1375,83,6,1,2,8.0,1
1376,83,7,5,3,6.0,1
1377,83,7,3,4,5.0,1
1378,83,16,8,5,4.0,1
1379,83,3,12,6,3.0,1
1380,83,3,16,7,2.0,11
1381,83,16,10,8,1.0,11
1382,83,4,9,9,0.0,11
1383,83,6,7,10,0.0,11
1384,83,4,6,11,0.0,11
1385,83,17,18,12,0.0,13
1386,83,17,20,13,0.0,14
1387,83,15,14,14,0.0,17
1394,84,1,1,1,10.0,1
1395,84,4,3,2,8.0,1
1396,84,1,4,3,6.0,1
1397,84,4,2,4,5.0,1
1398,84,16,13,5,4.0,1
1399,84,7,5,6,3.0,1
1400,84,9,12,7,2.0,1
1401,84,9,10,8,1.0,1
1402,84,16,20,9,0.0,1
1403,84,6,11,10,0.0,11
1404,84,15,16,11,0.0,11
1405,84,7,9,12,0.0,11
1406,84,18,17,13,0.0,13
1407,84,17,18,14,0.0,13
1408,84,17,14,15,0.0,13
1414,85,1,1,1,10.0,1
1415,85,4,2,2,8.0,1
1416,85,4,8,3,6.0,1
1417,85,1,11,4,5.0,1
1418,85,7,5,5,4.0,1
1419,85,7,9,6,3.0,1
1420,85,3,16,7,2.0,1
1421,85,16,3,8,1.0,1
1422,85,15,15,9,0.0,1
1423,85,6,6,10,0.0,1
1424,85,15,12,11,0.0,11
1425,85,6,7,12,0.0,11
1426,85,9,13,13,0.0,11
1427,85,3,14,14,0.0,11
1428,85,9,10,15,0.0,11
1429,85,16,4,16,0.0,11
1430,85,17,17,17,0.0,12
1431,85,18,18,18,0.0,12
1432,85,18,20,19,0.0,12
1433,85,17,19,20,0.0,13
1434,86,1,2,1,10.0,1
1435,86,4,4,2,8.0,1
1436,86,16,8,3,6.0,1
1437,86,3,9,4,5.0,1
1438,86,6,12,5,4.0,1
1439,86,15,14,6,3.0,1
1440,86,7,5,7,2.0,1
1441,86,17,19,8,1.0,11
1442,86,9,16,9,0.0,11
1443,86,15,7,10,0.0,11
1444,86,17,20,11,0.0,11
1445,86,18,18,12,0.0,12
1446,86,18,17,13,0.0,13
1447,86,1,1,14,0.0,4
1448,86,3,15,15,0.0,4
1454,87,1,2,1,10.0,1
1455,87,1,5,2,8.0,1
1456,87,4,1,3,6.0,1
1457,87,6,7,4,5.0,1
1458,87,4,3,5,4.0,1
1459,87,6,9,6,3.0,1
1460,87,16,4,7,2.0,11
1461,87,7,10,8,1.0,11
1462,87,9,6,9,0.0,11
1463,87,16,19,10,0.0,11
1464,87,15,8,11,0.0,11
1465,87,15,20,12,0.0,11
1466,87,7,17,13,0.0,12
1467,87,18,16,14,0.0,12
1468,87,17,15,15,0.0,13
1474,88,1,17,1,10.0,1
1475,88,4,3,2,8.0,1
1476,88,4,16,3,6.0,1
1477,88,3,7,4,5.0,1
1478,88,16,2,5,4.0,1
1479,88,9,6,6,3.0,1
1480,88,6,14,7,2.0,1
1481,88,7,1,8,1.0,1
1482,88,9,4,9,0.0,1
1483,88,15,10,10,0.0,1
1484,88,6,9,11,0.0,1
1485,88,15,8,12,0.0,1
1486,88,17,20,13,0.0,11
1487,88,18,15,14,0.0,12
1488,88,17,11,15,0.0,12
1489,88,18,13,16,0.0,14
1494,89,4,1,1,10.0,1
1495,89,1,3,2,8.0,1
1496,89,7,9,3,6.0,1
1497,89,4,2,4,5.0,1
1498,89,9,14,5,4.0,1
1499,89,15,11,6,3.0,1
1500,89,3,10,7,2.0,1
1501,89,16,4,8,1.0,1
1502,89,9,7,9,0.0,1
1503,89,15,16,10,0.0,1
1504,89,17,19,11,0.0,1
1505,89,6,8,12,0.0,1
1506,89,3,13,13,0.0,59
1507,89,18,20,14,0.0,60
1508,89,7,12,15,0.0,11
1509,89,18,18,16,0.0,61
1514,90,6,1,1,10.0,1
1515,90,6,2,2,8.0,1
1516,90,4,5,3,6.0,1
1517,90,3,8,4,5.0,1
1518,90,3,3,5,4.0,1
1519,90,16,4,6,3.0,1
1520,90,4,9,7,2.0,11
1521,90,1,12,8,1.0,11
1522,90,16,7,9,0.0,11
1523,90,15,14,10,0.0,11
1524,90,19,19,11,0.0,12
1525,90,7,13,12,0.0,12
1526,90,7,18,13,0.0,12
1527,90,17,16,14,0.0,13
1534,91,6,1,1,10.0,1
1535,91,3,4,2,8.0,1
1536,91,16,6,3,6.0,1
1537,91,6,3,4,5.0,1
1538,91,4,8,5,4.0,1
1539,91,1,9,6,3.0,1
1540,91,4,19,7,2.0,1
1541,91,15,11,8,1.0,11
1542,91,7,10,9,0.0,11
1543,91,19,13,10,0.0,11
1544,91,15,12,11,0.0,11
1545,91,7,14,12,0.0,11
1546,91,17,18,13,0.0,12
1547,91,18,16,14,0.0,13
1548,91,16,20,15,0.0,14
1549,91,18,17,16,0.0,14
1554,92,6,1,1,10.0,1
1555,92,6,2,2,8.0,1
1556,92,16,6,3,6.0,1
1557,92,4,7,4,5.0,1
1558,92,16,5,5,4.0,1
1559,92,4,16,6,3.0,1
1560,92,3,4,7,2.0,1
1561,92,19,14,8,1.0,11
1562,92,7,8,9,0.0,11
1563,92,7,9,10,0.0,11
1564,92,15,11,11,0.0,11
1565,92,15,13,12,0.0,11
1566,92,3,3,13,0.0,11
1567,92,19,12,14,0.0,11
1568,92,17,18,15,0.0,11
1569,92,17,15,16,0.0,12
1570,92,18,17,17,0.0,15
1574,93,6,2,1,10.0,1
1575,93,16,1,2,8.0,1
1576,93,3,3,3,6.0,1
1577,93,4,6,4,5.0,1
1578,93,4,9,5,4.0,1
1579,93,6,4,6,3.0,1
1580,93,3,5,7,2.0,1
1581,93,1,20,8,1.0,11
1582,93,15,18,9,0.0,11
1583,93,15,12,10,0.0,11
1584,93,7,13,11,0.0,11
1585,93,1,11,12,0.0,11
1586,93,19,8,13,0.0,11
1587,93,19,14,14,0.0,12
1588,93,18,19,15,0.0,14
1589,93,16,7,16,0.0,5
1594,94,6,1,1,10.0,1
1595,94,6,5,2,8.0,1
1596,94,4,4,3,6.0,1
1597,94,4,8,4,5.0,1
1598,94,16,3,5,4.0,1
1599,94,3,6,6,3.0,1
1600,94,15,12,7,2.0,1
1601,94,16,14,8,1.0,11
1602,94,15,17,9,0.0,11
1603,94,1,10,10,0.0,11
1604,94,1,13,11,0.0,11
1605,94,19,9,12,0.0,11
1606,94,7,11,13,0.0,11
1614,95,4,1,1,10.0,1
1615,95,16,2,2,8.0,1
1616,95,6,6,3,6.0,1
1617,95,3,9,4,5.0,11
1618,95,15,16,5,4.0,11
1619,95,7,15,6,3.0,11
1620,95,17,17,7,2.0,12
1621,95,7,13,8,1.0,13
1622,95,18,19,9,0.0,16
1623,95,3,12,10,0.0,6
1634,96,6,1,1,10.0,1
1635,96,6,7,2,8.0,1
1636,96,16,5,3,6.0,1
1637,96,4,3,4,5.0,1
1638,96,4,6,5,4.0,1
1639,96,15,19,6,3.0,1
1640,96,19,14,7,2.0,1
1641,96,3,8,8,1.0,11
1642,96,15,16,9,0.0,11
1643,96,17,13,10,0.0,11
1644,96,7,10,11,0.0,11
1645,96,19,12,12,0.0,11
1646,96,17,15,13,0.0,12
1647,96,18,20,14,0.0,13
1648,96,18,17,15,0.0,13
1654,97,6,6,1,10.0,1
1655,97,6,7,2,8.0,1
1656,97,16,2,3,6.0,1
1657,97,15,11,4,5.0,11
1658,97,1,8,5,4.0,11
1659,97,1,9,6,3.0,11
1660,97,17,16,7,2.0,12
1661,97,17,15,8,1.0,12
1662,97,19,10,9,0.0,13
1663,97,18,18,10,0.0,14
1674,98,6,2,1,10.0,1
1675,98,6,1,2,8.0,1
1676,98,16,3,3,6.0,1
1677,98,4,20,4,5.0,1
1678,98,7,8,5,4.0,1
1679,98,1,7,6,3.0,11
1680,98,1,12,7,2.0,11
1681,98,18,19,8,1.0,13
1682,98,15,14,9,0.0,18
1694,99,6,2,1,10.0,1
1695,99,4,1,2,8.0,1
1696,99,6,10,3,6.0,1
1697,99,4,5,4,5.0,1
1698,99,16,4,5,4.0,1
1699,99,1,3,6,3.0,1
1700,99,1,9,7,2.0,1
1701,99,3,6,8,1.0,1
1702,99,19,12,9,0.0,1
1703,99,3,8,10,0.0,1
1704,99,19,13,11,0.0,11
1705,99,15,15,12,0.0,11
1706,99,15,16,13,0.0,11
1707,99,7,11,14,0.0,11
1708,99,7,14,15,0.0,12
1709,99,17,17,16,0.0,12
1710,99,17,18,17,0.0,13
1711,99,18,19,18,0.0,14
1714,100,6,4,1,10.0,1
1715,100,1,1,2,8.0,1
1716,100,6,2,3,6.0,1
1717,100,16,3,4,5.0,1
1718,100,3,7,5,4.0,1
1719,100,15,20,6,3.0,1
1720,100,1,6,7,2.0,1
1721,100,19,9,8,1.0,1
1722,100,15,10,9,0.0,1
1723,100,4,16,10,0.0,1
1724,100,16,8,11,0.0,1
1725,100,3,11,12,0.0,1
1726,100,7,12,13,0.0,11
1727,100,19,13,14,0.0,11
1728,100,17,15,15,0.0,11
1729,100,18,18,16,0.0,14
1734,101,6,1,1,10.0,1
1735,101,16,13,2,8.0,1
1736,101,4,5,3,6.0,1
1737,101,1,4,4,5.0,1
1738,101,3,2,5,4.0,1
1739,101,19,11,6,3.0,1
1740,101,3,10,7,2.0,1
1741,101,16,8,8,1.0,1
1742,101,15,14,9,0.0,1
1743,101,19,12,10,0.0,1
1744,101,4,6,11,0.0,1
1745,101,6,7,12,0.0,1
1746,101,15,16,13,0.0,11
1747,101,7,9,14,0.0,11
1748,101,17,17,15,0.0,13
1749,101,18,20,16,0.0,14
1750,101,18,19,17,0.0,14
1754,102,6,1,1,10.0,1
1755,102,6,2,2,8.0,1
1756,102,4,5,3,6.0,1
1757,102,3,7,4,5.0,1
1758,102,16,4,5,4.0,1
1759,102,16,3,6,3.0,11
1760,102,3,6,7,2.0,11
1761,102,15,8,8,1.0,11
1762,102,1,12,9,0.0,11
1763,102,19,11,10,0.0,11
1764,102,7,13,11,0.0,11
1765,102,17,16,12,0.0,12
1766,102,19,14,13,0.0,12
1767,102,18,19,14,0.0,14
1768,102,18,18,15,0.0,15
1774,103,1,10,1,10.0,1
1775,103,6,2,2,8.0,1
1776,103,6,6,3,6.0,1
1777,103,15,8,4,5.0,1
1778,103,15,5,5,4.0,1
1779,103,19,13,6,3.0,1
1780,103,1,4,7,2.0,1
1781,103,7,9,8,1.0,1
1782,103,4,1,9,0.0,1
1783,103,7,20,10,0.0,5
1784,103,17,16,11,0.0,14
1794,104,6,1,1,10.0,1
1795,104,6,3,2,8.0,1
1796,104,16,6,3,6.0,1
1797,104,16,5,4,5.0,1
1798,104,3,2,5,4.0,1
1799,104,1,10,6,3.0,1
1800,104,3,8,7,2.0,1
1801,104,15,15,8,1.0,1
1802,104,19,12,9,0.0,1
1803,104,4,9,10,0.0,1
1804,104,7,11,11,0.0,1
1805,104,15,16,12,0.0,11
1806,104,19,14,13,0.0,11
1807,104,17,20,14,0.0,11
1808,104,18,19,15,0.0,13
1814,105,6,1,1,10.0,1
1815,105,16,3,2,8.0,1
1816,105,1,2,3,6.0,1
1817,105,4,6,4,5.0,1
1818,105,3,10,5,4.0,1
1819,105,16,18,6,3.0,1
1820,105,15,7,7,2.0,1
1821,105,15,4,8,1.0,1
1822,105,1,9,9,0.0,1
1823,105,19,11,10,0.0,11
1824,105,4,12,11,0.0,11
1825,105,6,20,12,0.0,11
1826,105,17,14,13,0.0,11
1827,105,7,8,14,0.0,11
1828,105,17,16,15,0.0,11
1829,105,18,19,16,0.0,13
1834,106,6,1,1,10.0,1
1835,106,3,2,2,8.0,1
1836,106,16,5,3,6.0,1
1837,106,16,4,4,5.0,1
1838,106,4,11,5,4.0,1
1839,106,1,12,6,3.0,1
1840,106,3,13,7,2.0,1
1841,106,15,7,8,1.0,1
1842,106,15,19,9,0.0,1
1843,106,4,9,10,0.0,11
1844,106,7,6,11,0.0,11
1845,106,19,14,12,0.0,11
1846,106,17,16,13,0.0,11
1847,106,7,10,14,0.0,12
1848,106,17,17,15,0.0,12
1849,106,18,18,16,0.0,13
1854,107,3,2,1,10.0,1
1855,107,1,3,2,8.0,1
1856,107,6,1,3,6.0,1
1857,107,4,8,4,5.0,1
1858,107,3,7,5,4.0,1
1859,107,16,6,6,3.0,1
1860,107,6,18,7,2.0,1
1861,107,15,4,8,1.0,1
1862,107,15,10,9,0.0,1
1863,107,4,13,10,0.0,11
1864,107,1,12,11,0.0,11
1865,107,7,9,12,0.0,11
1866,107,7,14,13,0.0,11
1867,107,19,15,14,0.0,12
1868,107,17,17,15,0.0,12
1869,107,18,19,16,0.0,14
1870,107,18,20,17,0.0,14
1874,108,1,11,1,10.0,1
1875,108,3,3,2,8.0,1
1876,108,1,15,3,6.0,1
1877,108,6,1,4,5.0,1
1878,108,4,12,5,4.0,1
1879,108,15,4,6,3.0,1
1880,108,4,10,7,2.0,1
1881,108,3,9,8,1.0,1
1882,108,16,6,9,0.0,1
1883,108,16,8,10,0.0,1
1884,108,18,20,11,0.0,11
1894,109,1,7,1,10.0,1
1895,109,6,5,2,8.0,1
1896,109,4,1,3,6.0,1
1897,109,3,17,4,5.0,1
1898,109,4,2,5,4.0,11
1899,109,6,3,6,3.0,11
1900,109,16,9,7,2.0,11
1901,109,15,6,8,1.0,11
1902,109,15,13,9,0.0,11
1903,109,17,20,10,0.0,11
1904,109,7,11,11,0.0,11
1905,109,3,8,12,0.0,13
1906,109,18,18,13,0.0,14
1914,110,17,8,1,10.0,1
1915,110,1,4,2,8.0,1
1916,110,4,10,3,6.0,1
1917,110,1,2,4,5.0,1
1918,110,15,14,5,4.0,1
1919,110,16,13,6,3.0,1
1920,110,3,6,7,2.0,1
1921,110,4,5,8,1.0,1
1922,110,19,3,9,0.0,3
1923,110,7,18,10,0.0,11
1934,111,6,1,1,10.0,1
1935,111,1,6,2,8.0,1
1936,111,6,3,3,6.0,1
1937,111,3,2,4,5.0,1
1938,111,1,12,5,4.0,1
1939,111,4,8,6,3.0,1
1940,111,3,4,7,2.0,1
1941,111,16,9,8,1.0,11
1942,111,7,10,9,0.0,11
1943,111,15,11,10,0.0,11
1944,111,15,14,11,0.0,11
1945,111,7,13,12,0.0,11
1946,111,4,16,13,0.0,11
1947,111,19,15,14,0.0,12
1948,111,17,17,15,0.0,15
1954,112,6,1,1,10.0,1
1955,112,4,3,2,8.0,1
1956,112,6,2,3,6.0,1
1957,112,3,9,4,5.0,1
1958,112,3,7,5,4.0,11
1959,112,7,13,6,3.0,11
1960,112,19,12,7,2.0,11
1961,112,17,15,8,1.0,12
1962,112,16,5,9,0.0,12
1963,112,15,14,10,0.0,12
1964,112,18,18,11,0.0,12
1965,112,18,19,12,0.0,13
1974,113,6,1,1,10.0,1
1975,113,1,2,2,8.0,1
1976,113,6,5,3,6.0,1
1977,113,16,7,4,5.0,1
1978,113,1,14,5,4.0,1
1979,113,3,10,6,3.0,11
1980,113,19,17,7,2.0,11
1981,113,4,6,8,1.0,11
1982,113,19,8,9,0.0,11
1983,113,7,13,10,0.0,11
1984,113,17,16,11,0.0,11
1985,113,16,12,12,0.0,11
1986,113,18,18,13,0.0,12
1994,114,3,3,1,10.0,1
1995,114,1,2,2,8.0,1
1996,114,6,5,3,6.0,1
1997,114,3,1,4,5.0,1
1998,114,4,8,5,4.0,1
1999,114,4,4,6,3.0,1
2000,114,1,6,7,2.0,1
2001,114,6,7,8,1.0,1
2002,114,7,10,9,0.0,11
2003,114,17,12,10,0.0,11
2004,114,15,14,11,0.0,12
2005,114,17,16,12,0.0,12
2006,114,7,17,13,0.0,14
2014,115,6,3,1,10.0,1
2015,115,3,1,2,8.0,1
2016,115,3,2,3,6.0,1
2017,115,4,4,4,5.0,1
2018,115,6,5,5,4.0,1
2019,115,1,20,6,3.0,1
2020,115,19,6,7,2.0,11
2021,115,7,7,8,1.0,11
2022,115,18,15,9,0.0,12
2023,115,19,13,10,0.0,14
2024,115,7,9,11,0.0,16
2034,116,3,3,1,10.0,1
2035,116,3,4,2,8.0,1
2036,116,6,5,3,6.0,1
2037,116,4,8,4,5.0,1
2038,116,6,2,5,4.0,1
2039,116,19,11,6,3.0,11
2040,116,16,12,7,2.0,11
2041,116,15,20,8,1.0,11
2042,116,15,15,9,0.0,11
2043,116,19,16,10,0.0,11
2044,116,17,14,11,0.0,12
2045,116,17,13,12,0.0,12
2046,116,18,19,13,0.0,12
2047,116,18,18,14,0.0,13
2048,116,1,9,15,0.0,14
2054,117,3,1,1,10.0,1
2055,117,3,2,2,8.0,1
2056,117,6,3,3,6.0,1
2057,117,1,4,4,5.0,1
2058,117,1,5,5,4.0,1
2059,117,19,9,6,3.0,1
2060,117,6,8,7,2.0,11
2061,117,7,10,8,1.0,11
2062,117,16,12,9,0.0,11
2063,117,19,11,10,0.0,11
2064,117,7,13,11,0.0,11
2065,117,15,16,12,0.0,12
2066,117,15,15,13,0.0,12
2067,117,18,20,14,0.0,13
2068,117,17,18,15,0.0,13
2069,117,18,19,16,0.0,14
2074,118,6,1,1,10.0,1
2075,118,3,7,2,8.0,1
2076,118,1,3,3,6.0,1
2077,118,6,5,4,5.0,1
2078,118,1,12,5,4.0,1
2079,118,4,2,6,3.0,1
2080,118,7,6,7,2.0,1
2081,118,16,20,8,1.0,1
2082,118,3,4,9,0.0,1
2083,118,16,9,10,0.0,1
2084,118,7,13,11,0.0,1
2085,118,15,14,12,0.0,1
2086,118,17,17,13,0.0,11
2087,118,19,11,14,0.0,11
2088,118,18,19,15,0.0,12
2089,118,18,18,16,0.0,12
2090,118,15,16,17,0.0,12
2094,119,3,1,1,10.0,1
2095,119,1,10,2,8.0,1
2096,119,4,4,3,6.0,1
2097,119,4,8,4,5.0,1
2098,119,7,7,5,4.0,11
2099,119,7,9,6,3.0,11
2100,119,6,6,7,2.0,11
2101,119,16,17,8,1.0,11
2102,119,16,13,9,0.0,12
2103,119,15,15,10,0.0,12
2104,119,19,11,11,0.0,3
2105,119,18,20,12,0.0,15
2106,119,17,13,13,0.0,5
2114,120,4,1,1,10.0,1
2115,120,1,7,2,8.0,1
2116,120,3,4,3,6.0,1
2117,120,3,2,4,5.0,1
2118,120,1,9,5,4.0,1
2119,120,19,3,6,3.0,1
2120,120,4,6,7,2.0,11
2121,120,6,8,8,1.0,11
2122,120,15,11,9,0.0,11
2123,120,16,14,10,0.0,11
2124,120,7,15,11,0.0,12
2125,120,18,18,12,0.0,13
2126,120,18,20,13,0.0,14
2134,121,6,1,1,10.0,1
2135,121,3,2,2,8.0,1
2136,121,6,3,3,6.0,1
2137,121,1,4,4,5.0,1
2138,121,3,5,5,4.0,1
2139,121,16,10,6,3.0,11
2140,121,19,11,7,2.0,11
2141,121,4,20,8,1.0,11
2142,121,15,16,9,0.0,11
2143,121,17,13,10,0.0,11
2144,121,17,18,11,0.0,12
2145,121,18,19,12,0.0,12
2146,121,15,14,13,0.0,13
2154,122,6,7,1,10.0,1
2155,122,1,1,2,8.0,1
2156,122,15,15,3,6.0,1
2157,122,4,10,4,5.0,1
2158,122,15,13,5,4.0,1
2159,122,3,4,6,3.0,11
2160,122,17,17,7,2.0,11
2161,122,19,16,8,1.0,12
2162,122,7,9,9,0.0,12
2163,122,18,19,10,0.0,14
2164,122,18,20,11,0.0,14
2174,123,6,1,1,10.0,1
2175,123,1,8,2,8.0,1
2176,123,1,7,3,6.0,1
2177,123,16,9,4,5.0,1
2178,123,4,20,5,4.0,1
2179,123,16,13,6,3.0,1
2180,123,7,3,7,2.0,1
2181,123,6,14,8,1.0,1
2182,123,15,11,9,0.0,1
2183,123,7,4,10,0.0,1
2184,123,19,6,11,0.0,1
2185,123,3,19,12,0.0,11
2186,123,19,10,13,0.0,11
2187,123,17,15,14,0.0,12
2188,123,18,17,15,0.0,12
2189,123,18,18,16,0.0,13
2194,124,6,2,1,10.0,1
2195,124,3,6,2,6.0,1
2196,124,1,5,3,4.0,1
2197,124,19,19,4,3.0,11
2198,124,18,18,5,2.0,12
2199,124,7,14,6,1.0,12
2200,124,18,21,7,0.0,13
2201,124,19,20,8,0.0,15
2216,125,3,4,1,10.0,1
2217,125,3,2,2,6.0,1
2218,125,6,1,3,4.0,1
2219,125,4,8,4,3.0,1
2220,125,15,7,5,2.0,11
2221,125,15,14,6,1.0,11
2222,125,7,19,7,0.0,11
2223,125,16,13,8,0.0,11
2224,125,17,15,9,0.0,12
2225,125,19,17,10,0.0,12
2226,125,21,11,11,0.0,12
2227,125,7,10,12,0.0,13
2228,125,17,9,13,0.0,13
2238,126,6,2,1,10.0,1
2239,126,3,3,2,6.0,1
2240,126,1,4,3,4.0,1
2241,126,4,7,4,3.0,1
2242,126,3,1,5,2.0,1
2243,126,7,10,6,1.0,11
2244,126,19,13,7,0.0,11
2245,126,19,11,8,0.0,11
2246,126,17,19,9,0.0,12
2247,126,16,15,10,0.0,5
2248,126,18,20,11,0.0,13
2249,126,1,5,12,0.0,46
2250,126,18,22,13,0.0,14
2260,127,6,1,1,10.0,1
2261,127,6,2,2,6.0,1
2262,127,3,3,3,4.0,1
2263,127,3,4,4,3.0,1
2264,127,4,9,5,2.0,1
2265,127,1,6,6,1.0,11
2266,127,16,10,7,0.0,11
2267,127,15,11,8,0.0,11
2268,127,4,8,9,0.0,11
2269,127,15,7,10,0.0,11
2270,127,18,19,11,0.0,12
2282,128,6,1,1,10.0,1
2283,128,3,4,2,6.0,1
2284,128,1,7,3,4.0,1
2285,128,15,8,4,3.0,1
2286,128,15,11,5,2.0,1
2287,128,21,10,6,1.0,1
2288,128,16,15,7,0.0,11
2289,128,7,19,8,0.0,11
2290,128,7,17,9,0.0,11
2291,128,4,9,10,0.0,5
2292,128,3,3,11,0.0,5
2293,128,4,6,12,0.0,9
2304,129,6,3,1,10.0,1
2305,129,6,1,2,6.0,1
2306,129,3,4,3,4.0,1
2307,129,3,2,4,3.0,1
2308,129,17,15,5,2.0,1
2309,129,1,8,6,1.0,1
2310,129,4,13,7,0.0,1
2311,129,7,10,8,0.0,1
2312,129,7,14,9,0.0,1
2313,129,16,17,10,0.0,11
2314,129,21,11,11,0.0,12
2315,129,18,21,12,0.0,12
2326,130,1,2,1,10.0,1
2327,130,6,3,2,6.0,1
2328,130,3,4,3,4.0,1
2329,130,4,7,4,3.0,11
2330,130,17,11,5,2.0,11
2331,130,21,12,6,1.0,11
2332,130,6,5,7,0.0,11
2333,130,15,15,8,0.0,12
2334,130,19,19,9,0.0,12
2335,130,19,17,10,0.0,12
2336,130,18,20,11,0.0,12
2337,130,21,21,12,0.0,12
2348,131,6,2,1,10.0,1
2349,131,1,8,2,6.0,1
2350,131,6,3,3,4.0,1
2351,131,1,5,4,3.0,1
2352,131,17,6,5,2.0,1
2353,131,4,10,6,1.0,1
2354,131,3,4,7,0.0,5
